485963,-0.91,-2.99,10.09,-14.54,-14.35,26.40
485985,-0.24,-3.10,9.04,-14.72,-18.12,25.92
486007,-0.45,-2.96,9.40,-17.03,-15.92,24.77
486029,-0.68,-3.03,9.85,-13.62,-19.15,26.47
486051,-0.53,-3.04,9.24,-12.95,-17.68,26.62
486073,-0.35,-3.09,8.85,-15.46,-19.28,23.57
486095,-0.44,-2.92,9.10,-15.93,-14.82,24.40
486117,-0.54,-2.95,9.17,-15.77,-11.37,29.27
486139,-0.58,-3.20,9.14,-14.99,-15.77,27.95
486161,-0.46,-2.94,8.69,-16.78,-11.55,26.46
486183,-0.70,-3.32,9.06,-19.21,-10.98,26.44
486205,-0.48,-3.11,8.93,-16.48,-14.71,27.02
486227,-0.68,-3.33,9.02,-16.57,-13.18,29.10
486249,-0.49,-3.75,8.73,-17.16,-12.70,26.44
486271,-0.49,-3.23,8.52,-16.44,-11.83,25.43
486293,-0.47,-3.17,9.18,-11.88,-10.95,32.02
486315,-0.17,-4.02,8.77,-17.06,-11.63,27.21
486337,-0.39,-3.65,8.74,-19.50,-13.56,23.31
486359,-0.34,-3.55,9.18,-14.69,-10.51,32.03
486381,-0.28,-4.47,9.29,-11.60,-13.37,29.12
486403,-0.40,-4.43,9.25,-13.35,-10.22,20.79
486425,-0.29,-3.85,9.31,-11.96,-11.17,20.09
486447,-0.46,-3.31,9.45,-1.87,-16.97,27.96
486469,-0.07,-3.42,8.72,-4.85,-14.73,26.33
486491,-0.13,-3.75,8.44,-12.83,-13.11,21.72
486513,-0.56,-3.33,9.24,-8.83,-9.31,23.16
486535,-0.22,-4.74,9.26,-8.27,-21.05,18.54
486557,-0.05,-3.87,8.75,-17.74,-18.17,12.24
486579,-0.10,-4.07,8.79,-15.89,-11.75,14.25
486601,-0.51,-4.32,9.50,-3.18,-16.15,16.13
486623,-0.06,-4.19,9.00,-7.18,-21.03,11.64
486645,0.03,-3.86,8.72,-14.75,-22.57,9.52
486667,0.11,-3.82,8.46,-8.66,-18.27,13.04
486689,0.30,-4.56,8.73,-3.28,-14.16,6.78
486711,0.49,-4.31,8.50,-7.76,-21.48,0.33
486733,0.41,-3.64,8.14,-8.20,-20.70,0.58
486755,0.49,-4.09,8.05,-8.09,-9.64,3.15
486777,0.27,-4.73,8.90,-0.21,-8.66,-2.47
486799,0.74,-4.52,8.70,5.16,-10.01,-2.64
486821,0.73,-4.02,8.45,2.70,-12.48,-7.84
486843,0.63,-3.95,8.44,-4.21,-5.24,-4.93
486865,0.82,-4.45,8.68,-1.52,-7.06,-10.24
486887,0.91,-3.74,8.69,-4.99,-1.97,-12.98
