432151,-2.57,-1.00,8.90,-10.50,-6.51,-2.67
432173,-1.98,-0.86,9.76,-14.67,-10.22,2.35
432195,-2.38,-1.07,10.52,-6.62,-6.83,-0.57
432217,-2.22,-0.90,10.20,-4.47,-11.34,-2.50
432239,-2.06,-0.89,11.05,-19.85,-15.56,3.10
432261,-1.58,-1.34,11.16,-16.62,-10.65,-4.92
432283,-2.66,-0.64,11.77,7.50,1.16,-15.83
432305,-2.95,0.30,11.27,-28.05,-21.98,-3.33
432327,-2.26,0.74,11.08,-45.79,-18.50,-10.66
432349,-2.83,0.59,10.79,-58.60,-37.01,-5.82
432371,-1.70,-0.21,9.55,-74.68,-45.80,-8.16
432393,-0.72,-3.67,9.44,-93.30,-50.10,-1.00
432415,-0.43,-4.11,9.03,-45.85,-17.56,-17.45
432437,-0.50,-1.32,8.88,-33.61,-11.11,-19.65
432459,-1.78,-2.16,9.19,-32.37,-7.24,-9.01
432481,-0.99,-3.19,9.25,-54.69,-15.84,1.35
432503,-1.01,-4.14,9.34,-40.69,-10.95,-6.57
432525,-1.02,-3.91,8.96,-21.12,-9.66,-16.31
432547,-0.93,-3.64,8.85,-18.97,-10.34,-6.33
432569,-0.44,-4.55,9.17,-12.49,-3.73,-2.58
432591,-0.91,-5.09,9.51,5.36,3.67,-4.60
432613,-0.55,-3.96,9.07,15.81,11.92,-8.11
432635,-1.29,-3.31,9.13,18.05,14.27,-2.77
432657,-1.52,-3.44,9.12,25.92,16.11,-3.80
432679,-1.61,-3.28,8.62,25.63,10.47,-3.39
432701,-1.43,-2.62,8.14,20.66,8.97,-7.24
432723,-1.13,-2.16,7.69,14.50,12.05,-5.59
432745,-1.80,-1.57,7.92,16.37,21.23,-1.69
432767,-2.02,-1.56,8.15,8.18,7.02,2.79
432789,-1.73,-1.75,8.30,8.39,9.95,-3.07
432811,-2.44,-0.32,8.53,-2.37,3.27,-4.79
432833,-1.74,-0.88,8.61,-22.55,-12.59,4.31
432855,-1.71,-2.17,9.13,-16.85,-5.83,7.63
432877,-1.96,-2.42,10.24,-8.66,-8.46,3.01
432899,-1.82,-2.28,10.11,-15.74,-20.33,-1.34
432921,-1.12,-2.63,9.76,-23.15,-19.84,0.55
432943,-1.04,-3.09,9.82,-12.28,-8.79,1.83
432965,-1.12,-3.08,10.02,0.35,-2.46,1.04
432987,-1.49,-2.51,10.12,0.41,-0.44,-0.39
433009,-1.43,-2.81,9.78,-6.27,-6.24,-3.90
433031,-1.36,-2.82,9.64,-4.73,-1.40,-2.31
433053,-1.71,-2.34,9.78,-2.98,-1.31,-4.85
433075,-1.53,-2.16,9.29,-3.24,-4.49,-3.96
433097,-1.58,-2.09,9.09,-3.73,-2.71,-0.89
433119,-1.63,-2.54,9.10,-8.40,-6.25,-3.53
433141,-1.91,-2.05,8.55,-8.99,-9.21,-7.92
433163,-1.85,-1.40,7.61,-14.08,-16.55,-3.64
433185,-1.08,-2.03,7.02,-24.04,-20.72,0.72
433207,-1.17,-2.89,7.63,-23.36,-12.64,4.65
433229,-1.21,-3.15,7.90,-23.79,-18.81,-5.00
433251,-0.91,-2.43,7.64,-27.34,-16.69,-6.59
433273,-0.85,-3.07,7.90,-29.82,-17.86,3.23
433295,-0.68,-3.63,8.96,-18.31,-8.46,4.11
433317,-1.04,-3.48,10.30,-19.17,-8.73,0.73
